name,addr,street,citystatezip,phone,type,website,lon,lat,addrtype,loctype,address,north,south,east,west
Parkway Brewing,"739 Kessler Mill Rd, Salem, VA 24153-3035",739 Kessler Mill Rd,"Salem, VA 24153-3035",Phone: (540) 404-9810,Type: Micro,www.parkwaybrewing.com,-80.03319719999999,37.3092305,premise,rooftop,"739 kessler mill rd, salem, va 24153, usa",37.3105985302915,37.3079005697085,-80.03187391970849,-80.0345718802915
Pen Druid Brewing,"7 River Ln, Sperryville, VA 22740",7 River Ln,"Sperryville, VA 22740",Phone: (540) 987-5064,Type: Taproom,www.pendruid.com,-78.21321859999999,38.65215300000001,establishment,rooftop,"3863 sperryville pike, sperryville, va 22740, usa",38.65350198029151,38.65080401970851,-78.2118696197085,-78.2145675802915
Pleasure House Brewing,"2032 Pleasure House Rd, Virginia Beach, VA 23455",2032 Pleasure House Rd,"Virginia Beach, VA 23455",Phone: (757) 496-0916,Type: Taproom,www.pleasurehousebrewing.com,-76.1357695,36.9024135,premise,rooftop,"2032 pleasure house rd, virginia beach, va 23455, usa",36.9037544802915,36.9010565197085,-76.13446136970849,-76.13715933029151
Port City Brewing Co.,"3950 Wheeler Ave, Alexandria, VA 22304-6409",3950 Wheeler Ave,"Alexandria, VA 22304-6409",Phone: (703) 797-2739,Type: Micro,www.portcitybrewing.com,-77.1015012,38.8079977,premise,rooftop,"3950 wheeler ave, alexandria, va 22304, usa",38.8093118802915,38.8066139197085,-77.1001480197085,-77.1028459802915
Powers Farm & Brewery,"9269 Redemption Way, Midland, VA 22728",9269 Redemption Way,"Midland, VA 22728",Phone: (540) 316-0175,Type: Taproom,www.powersfarmbrewery.com,-77.7398656,38.652969,premise,rooftop,"9269 redemption way, midland, va 22728, usa",38.6543299802915,38.6516320197085,-77.7384985697085,-77.74119653029152
Precarious Beer Hall,"110 South Henry St, Williamsburg, VA 23185",110 South Henry St,"Williamsburg, VA 23185",Phone: (757) 790-2299,Type: Brewpub,NA,-76.7059797,37.27008,premise,rooftop,"110 s henry st, williamsburg, va 23185, usa",37.2713663802915,37.2686684197085,-76.7047423197085,-76.70744028029151
Prince Michel Vineyard and Winery,"154 Winery Lane, Leon, VA 22725",154 Winery Lane,"Leon, VA 22725",Phone: (540) 547-3707,Type: Brewpub,NA,-78.15421630000002,38.4364319,premise,rooftop,"154 winery ln, leon, va 22725, usa",38.4377466802915,38.4350487197085,-78.15287056970848,-78.15556853029149
Pro Re Nata Brewery,"6135 Rockfish Gap Tpke, Crozet, VA 22932-3325",6135 Rockfish Gap Tpke,"Crozet, VA 22932-3325",Phone: (434) 823-4878,Type: Taproom,www.prnbrewery.com,-78.7142724,38.0487961,premise,rooftop,"6135 rockfish gap turnpike, crozet, va 22932, usa",38.0501818802915,38.0474839197085,-78.71289416970849,-78.7155921302915
Public House Kitchen and Brewery,"9406 Battle St, Manassas, VA 20110-5431",9406 Battle St,"Manassas, VA 20110-5431",Phone: (571) 292-1427,Type: Brewpub,www.phbrewpub.com,-77.4726726,38.7513406,premise,rooftop,"9406 battle st, manassas, va 20110, usa",38.7526872302915,38.7499892697085,-77.4713727697085,-77.4740707302915
Quattro Goombas Brewery,"22860 James Monroe Hwy, Aldie, VA 20105-1916",22860 James Monroe Hwy,"Aldie, VA 20105-1916",Phone: (703) 509-1332,Type: Brewpub,www.quattrogoombas.com,-77.6174545,38.9859294,premise,geometric_center,"22860 james monroe hwy, aldie, va 20105, usa",38.9872102802915,38.9845123197085,-77.6160347,-77.6194763
Queen City Brewing,"834 Spring Hill Rd, Staunton, VA 24401-2865",834 Spring Hill Rd,"Staunton, VA 24401-2865",Phone: (540) 213-8014,Type: Taproom,www.queencitybrewing.com,-79.0789149,38.1616517,premise,rooftop,"834 spring hill rd, staunton, va 24401, usa",38.1629971302915,38.16029916970851,-79.07752756970848,-79.0802255302915
Random Row Brewing Co.,"608 Preston Ave, Charlottesville, VA 22903-4566",608 Preston Ave,"Charlottesville, VA 22903-4566",Phone: (434) 284-8466,Type: Taproom,www.randomrow.com,-78.4867378,38.0348149,premise,geometric_center,"608 preston ave, charlottesville, va 22903, usa",38.03615618029151,38.03345821970851,-78.48542731970849,-78.4881252802915
Reason Beer,"1180 Seminole Trl Ste 290, Charlottesville, VA 22901-5713",1180 Seminole Trl Ste 290,"Charlottesville, VA 22901-5713",Phone: (434) 249-4572,Type: Taproom,www.reasonbeer.com,-78.4884433,38.0703358,subpremise,rooftop,"1180 seminole trail #290, charlottesville, va 22901, usa",38.07168478029149,38.0689868197085,-78.48709431970849,-78.4897922802915
Reaver Beach Brewing Co,"1505 Taylor Farm Rd, Virginia Beach, VA 23453-3099",1505 Taylor Farm Rd,"Virginia Beach, VA 23453-3099",Phone: (757) 563-2337,Type: Micro,www.reaverbeach.com,-76.0602485,36.7882979,street_address,rooftop,"1505 taylor farm rd, virginia beach, va 23453, usa",36.7896468802915,36.7869489197085,-76.0588995197085,-76.06159748029151
Reaver NFK,"3800 Colley Ave, Norfolk, VA 23508",3800 Colley Ave,"Norfolk, VA 23508",NA,Type: Taproom,NA,-76.29447689999999,36.8802977,premise,rooftop,"3800 colley ave, norfolk, va 23508, usa",36.8816224302915,36.8789244697085,-76.2931375197085,-76.29583548029152
Redbeard Brewing Co,"120 S Lewis St, Staunton, VA 24401-4256",120 S Lewis St,"Staunton, VA 24401-4256",Phone: (540) 430-3532,Type: Taproom,redbeardbrews.com,-79.0745901,38.1475838,premise,rooftop,"120 s lewis st, staunton, va 24401, usa",38.14894958029149,38.14625161970849,-79.0732371197085,-79.0759350802915
Restless Moons Brewing,"120 W Wolfe St, Harrisonburg, VA 22802-3815",120 W Wolfe St,"Harrisonburg, VA 22802-3815",Phone: (540) 217-2726,Type: Taproom,www.restlessmoons.com,-78.8706642,38.4519962,premise,rooftop,"120 w wolfe st, harrisonburg, va 22802, usa",38.4533647802915,38.4506668197085,-78.86932176970849,-78.8720197302915
Richbrau,"5 S 20th Street, Richmond, VA 23223",5 S 20th Street,"Richmond, VA 23223",Phone: (804) 621-4100,Type: Taproom,www.richbraubrewing.com,-77.42597839999999,37.5313615,premise,rooftop,"5 s 20th st, richmond, va 23223, usa",37.53272723029151,37.53002926970851,-77.4246271697085,-77.427325130291507
Richbrau Brewing,"5 S 20th Street, Richmond, VA 23223",5 S 20th Street,"Richmond, VA 23223",Phone: (804) 290-3837,Type: Taproom,www.richbraubrewing.com,-77.42597839999999,37.5313615,premise,rooftop,"5 s 20th st, richmond, va 23223, usa",37.53272723029151,37.53002926970851,-77.4246271697085,-77.427325130291507
Ridge Runner Farms and Brewing Co.,"6895 Back Rd, Maurertown, VA 22644",6895 Back Rd,"Maurertown, VA 22644",Phone: (540) 333-7042,Type: Brewpub,NA,-78.53132289999999,38.9341629,premise,rooftop,"6895 back rd, maurertown, va 22644, usa",38.93549893029149,38.9328009697085,-78.5299906697085,-78.5326886302915
Right Mind Brewing,"1410 S Main St, Blacksburg, VA 24060-5528",1410 S Main St,"Blacksburg, VA 24060-5528",Phone: (540) 552-7000,Type: Brewpub,www.rightmindbrewing.com,-80.4010479,37.2151812,premise,rooftop,"1410 s main st, blacksburg, va 24060, usa",37.2165597302915,37.2138617697085,-80.39970341970849,-80.4024013802915
Rip Rap Brewing Company,"116 E 25th St, Norfolk, VA 23517-1408",116 E 25th St,"Norfolk, VA 23517-1408",Phone: (757) 632-0159,Type: Taproom,www.riprapbrewing.com,-76.2831248,36.8703278,premise,rooftop,"116 e 25th st, norfolk, va 23517, usa",36.87168073029149,36.8689827697085,-76.2817608197085,-76.2844587802915
Rising Silo Brewery,"2351 Glade Rd, Blacksburg, VA 24060-1928",2351 Glade Rd,"Blacksburg, VA 24060-1928",Phone: (540) 750-0796,Type: Brewpub,www.risingsilobrewery.com,-80.4630495,37.2358192,premise,rooftop,"2351 glade rd, blacksburg, va 24060, usa",37.23717173029149,37.23447376970849,-80.4617118197085,-80.4644097802915
"River Company Restaurant & Brewery Inc, The","6633 Viscoe Rd, Radford, VA 24141-6903",6633 Viscoe Rd,"Radford, VA 24141-6903",Phone: (540) 633-3940,Type: Brewpub,www.therivercompanybrewery.com,-80.5449301,37.1460183,premise,rooftop,"6633 viscoe rd, radford, va 24141, usa",37.1474028802915,37.1447049197085,-80.54359021970849,-80.5462881802915
Rock Bottom Brewery -Short Pump,"11800 W Broad St Ste 2098, Richmond, VA 23233-7909",11800 W Broad St Ste 2098,"Richmond, VA 23233-7909",Phone: (804) 237-1684,Type: Brewpub,NA,-77.6215283,37.6554197,subpremise,rooftop,"11800 w broad st #2098, henrico, va 23233, usa",37.6567686802915,37.6540707197085,-77.6201793197085,-77.6228772802915
Rockbridge Vineyard & Brewery,"35 Hill View Ln, Raphine, VA 24472",35 Hill View Ln,"Raphine, VA 24472",Phone: (540) 377-5547,Type: Taproom,NA,-79.2409079,37.941683,premise,rooftop,"35 hillview rd, raphine, va 24472, usa",37.94304303029151,37.94034506970851,-79.23959456970849,-79.24229253029151
Rocket Frog Brewing Company,"22560 Glenn Dr, Sterling, VA 20164-7143",22560 Glenn Dr,"Sterling, VA 20164-7143",Phone: (703) 244-5711,Type: Taproom,www.rocketfrogbeer.com,-77.42546290000001,38.9952447,premise,rooftop,"22560 glenn dr, sterling, va 20164, usa",38.9966672802915,38.9939693197085,-77.42380411970849,-77.4265020802915
Rockfish Brewing Company,"900 Preston Ave, Charlottesville, VA 22903",900 Preston Ave,"Charlottesville, VA 22903",Phone: (434) 566-9783,Type: Taproom,www.rockfishbrewcompany.com,-78.48944589999999,38.0370002,premise,rooftop,"900 preston ave, charlottesville, va 22903, usa",38.0383408802915,38.0356429197085,-78.4880983697085,-78.4907963302915
Selvedge Brewing,"1837 Broadway Street, Charlottesville, VA 22902",1837 Broadway Street,"Charlottesville, VA 22902",Phone: (434) 270-0555,Type: Taproom,www.thewoolfactory.com/selvedge-brewing,-78.4553634,38.0195964,street_address,rooftop,"1837 broadway st, charlottesville, va 22902, usa",38.0209453802915,38.0182474197085,-78.45401441970849,-78.4567123802915
Settle Down Easy Brewing Company,"2822 Fallfax Drive, Falls Church, VA 22042",2822 Fallfax Drive,"Falls Church, VA 22042",Phone: (443) 995-5542,Type: Taproom,www.settledowneasybrewing.com,-77.2086737,38.8761716,street_address,rooftop,"2822 fallfax dr, falls church, va 22042, usa",38.8775205802915,38.8748226197085,-77.20732471970851,-77.21002268029152
Seven Arrows Brewing Co.,"2508 Jefferson Hwy Ste 1, Waynesboro, VA 22980-6500",2508 Jefferson Hwy Ste 1,"Waynesboro, VA 22980-6500",Phone: (540) 221-6968,Type: Taproom,www.sevenarrowsbrewing.com,-78.9389238,38.0868125,subpremise,rooftop,"2508 jefferson hwy #1, waynesboro, va 22980, usa",38.0881614802915,38.0854635197085,-78.93757481970849,-78.94027278029151
Seven Sisters Brewery,"355 E Main St, Wytheville, VA 24382",355 E Main St,"Wytheville, VA 24382",Phone: (276) 227-0999,Type: Taproom,www.sevensistersbreweryva.com,-81.08085539999999,36.951305,premise,rooftop,"355 e main st, wytheville, va 24382, usa",36.9526344302915,36.9499364697085,-81.07950701970849,-81.08220498029151
Shenandoah Valley Brewing Company,"103 W BEVERLEY ST, Staunton, VA 24401-4383",103 W BEVERLEY ST,"Staunton, VA 24401-4383",Phone: (540) 887-2337,Type: Taproom,www.shenvalbrew.com,-79.0738676,38.1495971,premise,rooftop,"103 w beverley st, staunton, va 24401, usa",38.1509482302915,38.1482502697085,-79.07253896970849,-79.07523693029151
Shotwell Run Brewing Company,"2585 S F T Valley Rd, Etlan, VA 22719",2585 S F T Valley Rd,"Etlan, VA 22719",Phone: (540) 923-0022,Type: Taproom,www.shotwellrunbrewing.com,-78.2828639,38.4888822,street_address,rooftop,"2585 s f t valley rd, etlan, va 22719, usa",38.4902311802915,38.4875332197085,-78.28151491970848,-78.2842128802915
Sinistral Brewing Company,"9419 Main St, Manassas, VA 20110",9419 Main St,"Manassas, VA 20110",Phone: 703-686-4575,Type: Taproom,www.sinistralbrewingcompany.com,-77.4710487,38.7506607,premise,rooftop,"historic district, 9419 main st, manassas, va 20110, usa",38.7520242302915,38.7493262697085,-77.4698081197085,-77.47250608029151
Sinkland Farms Brewery,"3060 Riner Rd, Christiansburg, VA 24073",3060 Riner Rd,"Christiansburg, VA 24073",Phone: (540) 382-4647,Type: Taproom,www.sinklandfarms.com,-80.44166299999999,37.089973,street_address,rooftop,"3060 riner rd, christiansburg, va 24073, usa",37.0913219802915,37.0886240197085,-80.4403140197085,-80.4430119802915
Skipping Rock Beer Co.,"414 Parkersburg Tpke, Staunton, VA 24401-6122",414 Parkersburg Tpke,"Staunton, VA 24401-6122",Phone: (540) 292-3417,Type: Taproom,www.skippingrockbeer.com,-79.127698,38.15332,street_address,rooftop,"414 parkersburg turnpike, staunton, va 24401, usa",38.1546689802915,38.1519710197085,-79.12634901970848,-79.1290469802915
Smartmouth Brewing Co,"1309 Raleigh Ave Ste 300, Norfolk, VA 23507-1367",1309 Raleigh Ave Ste 300,"Norfolk, VA 23507-1367",Phone: (757) 624-3939,Type: Taproom,www.smartmouthbrewing.com,-76.30951209999999,36.86645780000001,subpremise,rooftop,"1309 raleigh ave #300, norfolk, va 23507, usa",36.8678025302915,36.8651045697085,-76.3081329197085,-76.3108308802915
Smartmouth Brewing Pilot House,"313 32nd St, Virginia Beach, VA 23451-2950",313 32nd St,"Virginia Beach, VA 23451-2950",NA,Type: Micro,NA,-75.9808389,36.8602138,premise,rooftop,"313 32nd st, virginia beach, va 23451, usa",36.8615792802915,36.8588813197085,-75.97944246970849,-75.9821404302915
Solace Outpost,"444 W. Broad St, Falls Church, VA 22046",444 W. Broad St,"Falls Church, VA 22046",Phone: (571) 378-1469,Type: Brewpub,NA,-77.17649720000001,38.88673350000001,premise,rooftop,"444 w broad st, falls church, va 22046, usa",38.8880070302915,38.88530906970851,-77.17526721970849,-77.1779651802915
Stable Craft Brewing,"375 Madrid Rd, Waynesboro, VA 22980-6230",375 Madrid Rd,"Waynesboro, VA 22980-6230",Phone: (540) 490-2609,Type: Taproom,www.stablecraftbrewing.com,-78.9061479,38.160146,premise,rooftop,"375 madrid rd, waynesboro, va 22980, usa",38.1615864302915,38.15888846970851,-78.9049008697085,-78.9075988302915
Starr Hill Beer Hall - Richmond,"3406 W. Leigh St., Richmond, VA 23230",3406 W. Leigh St.,"Richmond, VA 23230",Phone: (434) 823-5671,Type: Taproom,NA,-77.4745528,37.5705857,street_address,rooftop,"3406 w leigh st, richmond, va 23230, usa",37.57193468029149,37.56923671970849,-77.47320381970849,-77.4759017802915
Starr Hill Brewery On Main,"1300 Main Street, Lynchburg, VA 24504",1300 Main Street,"Lynchburg, VA 24504",Phone: (434) 823-5671,Type: Taproom,NA,-79.13904459999999,37.4115824,premise,rooftop,"1300 main st, lynchburg, va 24504, usa",37.41295823029149,37.41026026970849,-79.1376981697085,-79.1403961302915
Steam Bell Beer Works,"1717 Oak Lake Blvd E, Midlothian, VA 23112-3995",1717 Oak Lake Blvd E,"Midlothian, VA 23112-3995",Phone: (804) 728-1876,Type: Micro,www.steambell.beer,-77.6257638,37.456069,street_address,rooftop,"1717 oak lake blvd, midlothian, va 23112, usa",37.4574179802915,37.4547200197085,-77.62441481970849,-77.62711278029151
Stone Brewing - Richmond,"4300 Williamsburg Ave, Richmond, VA 23231-1225",4300 Williamsburg Ave,"Richmond, VA 23231-1225",Phone: (804) 489-5902,Type: Regional,NA,-77.41264,37.5210071,premise,rooftop,"4300 williamsburg ave, richmond, va 23231, usa",37.52247723029149,37.5197792697085,-77.4112022697085,-77.4139002302915
Strangeways Brewing Company,"3110 W Leigh St, Richmond, VA 23230",3110 W Leigh St,"Richmond, VA 23230",NA,Type: Taproom,NA,-77.47127920000001,37.5679588,premise,rooftop,"3110 w leigh st, richmond, va 23230, usa",37.5693050802915,37.5666071197085,-77.46992486970849,-77.4726228302915
Swover Creek Farm Brewery,"4176 Swover Creek Rd, Edinburg, VA 22824-3744",4176 Swover Creek Rd,"Edinburg, VA 22824-3744",Phone: (540) 984-8973,Type: Brewpub,www.swovercreekfarms.com,-78.66358629999999,38.8415735,premise,rooftop,"4176 swover creek rd, edinburg, va 22824, usa",38.8429155302915,38.8402175697085,-78.6622439197085,-78.66494188029151
Tabol Brewing,"704 Dawn St, Richmond, VA 23222",704 Dawn St,"Richmond, VA 23222",NA,Type: Micro,NA,-77.4413774,37.5623444,premise,rooftop,"704 dawn st, richmond, va 23222, usa",37.5636725802915,37.5609746197085,-77.4400643697085,-77.4427623302915
Talleysville Brewing Co,"8400 Old Church, New Kent, VA 23124",8400 Old Church,"New Kent, VA 23124",Phone: (804) 932-8240,Type: Brewpub,www.newkentwinery.com,-77.07367579999999,37.52868970000001,street_address,rooftop,"8400 old church rd, new kent, va 23124, usa",37.53003868029151,37.52734071970851,-77.07232681970848,-77.0750247802915
That Damn Mary Brewing Company,"5036 B George Washington Memorial Hwy, Hayes, VA 23072",5036 B George Washington Memorial Hwy,"Hayes, VA 23072",Phone: (804) 761-1085,Type: Taproom,www.thatdamnmarybrewing.com,-76.5215906,37.3426937,premise,rooftop,"5036 george washington memorial hwy, hayes, va 23072, usa",37.3440342802915,37.3413363197085,-76.52028151970849,-76.5229794802915
The Answer Brewpub,"6008 W Broad St, Richmond, VA 23230-2222",6008 W Broad St,"Richmond, VA 23230-2222",Phone: (804) 282-1248,Type: Brewpub,www.theanswerbrewpub.com,-77.5071589,37.59315770000001,street_address,rooftop,"6008 w broad st, richmond, va 23230, usa",37.59450668029151,37.59180871970851,-77.50580991970848,-77.50850788029149
The Bold Mariner Brewing Company,"1901 E Oceanview Ave, Norfolk, VA 23503",1901 E Oceanview Ave,"Norfolk, VA 23503",NA,Type: Taproom,www.boldmariner.com,-76.2220657,36.9378272,premise,rooftop,"1901 e ocean view ave, norfolk, va 23503, usa",36.9391731302915,36.9364751697085,-76.22073541970849,-76.2234333802915
The Bunker Brewpub,"211 21st St, Virginia Beach, VA 23451",211 21st St,"Virginia Beach, VA 23451",Phone: (757) 689-4021,Type: Brewpub,NA,-75.976433,36.849369,street_address,rooftop,"211 21st st, virginia beach, va 23451, usa",36.8507179802915,36.8480200197085,-75.97508401970849,-75.97778198029151
The Farm Brewery At Broad Run,"16015 John Marshall Hwy, Broad Run, VA 20137-2250",16015 John Marshall Hwy,"Broad Run, VA 20137-2250",Phone: (703) 932-6001,Type: Taproom,www.thefarmbreweryatbroadrun.com,-77.6674704,38.8184981,street_address,rooftop,"16015 john marshall hwy, broad run, va 20137, usa",38.8198470802915,38.8171491197085,-77.6661214197085,-77.66881938029151
The Friendly Fermenter,"20 South Mason St., Harrisonburg, VA 22801",20 South Mason St.,"Harrisonburg, VA 22801",Phone: (540) 217-2614,Type: Taproom,www.friendlyfermenter.com,-78.866507,38.44883799999999,premise,rooftop,"20 s mason st, harrisonburg, va 22801, usa",38.45017293029149,38.44747496970849,-78.8651619697085,-78.8678599302915
The Garage Brewery,"1011 Eden Way N, Chesapeake, VA 23320",1011 Eden Way N,"Chesapeake, VA 23320",NA,Type: Taproom,NA,-76.2272208,36.7751028,premise,rooftop,"1011 eden way n, chesapeake, va 23320, usa",36.7764919802915,36.7737940197085,-76.2258973197085,-76.2285952802915
The Oozlefinch Craft Brewery,"81 Patch Rd, Fort Monroe, VA 23651-1052",81 Patch Rd,"Fort Monroe, VA 23651-1052",Phone: (757) 224-7042,Type: Micro,www.oozlefinchbeers.com,-76.30470179999999,37.0088971,premise,rooftop,"81 patch rd, hampton, va 23651, usa",37.0102286802915,37.00753071970851,-76.3033678697085,-76.3060658302915
The St. George Brewing Company,"204 Challenger Way, Hampton, VA 23666-1365",204 Challenger Way,"Hampton, VA 23666-1365",Phone: (757) 865-7781,Type: Taproom,www.stgbeer.com,-76.39452050000001,37.0999544,premise,rooftop,"204 challenger way, hampton, va 23666, usa",37.1012372802915,37.09853931970851,-76.39313076970849,-76.39582873029151
The Vanguard Brewpub & Distillery,"504 N King St, Hampton, VA 23669-3057",504 N King St,"Hampton, VA 23669-3057",Phone: (757) 640-8100,Type: Brewpub,www.thevanguard757.com,-76.34534479999999,37.0312487,premise,rooftop,"504 n king st, hampton, va 23669, usa",37.0326316302915,37.02993366970851,-76.34403426970849,-76.3467322302915
The Veil Brewing Company,"1301 Roseneath Rd, Richmond, VA 23230-4623",1301 Roseneath Rd,"Richmond, VA 23230-4623",Phone: (804) 397-5175,Type: Taproom,www.theveilbrewing.com,-77.475306,37.5683275,premise,rooftop,"1301 roseneath rd, richmond, va 23230, usa",37.5696659802915,37.5669680197085,-77.4739924697085,-77.47669043029151
The Veil Brewing Company - Funkhaust Cafe,"2256 Dabney Rd, Richmond, VA 23230",2256 Dabney Rd,"Richmond, VA 23230",NA,Type: Taproom,NA,-77.4824759,37.5835193,premise,rooftop,"2256 dabney rd, richmond, va 23230, usa",37.5848465802915,37.58214861970851,-77.4811140697085,-77.48381203029152
Thin Brew Line Brewing Company,"1375 Oceana Blvd, Virginia Beach, VA 23454",1375 Oceana Blvd,"Virginia Beach, VA 23454",Phone: (757) 937-8613,Type: Taproom,www.thinbrewline.com,-76.000011,36.79407,street_address,rooftop,"1375 oceana blvd, virginia beach, va 23454, usa",36.7954189802915,36.7927210197085,-75.99866201970849,-76.0013599802915
Three Notch'd Brewing Company,"24 Campbell Ave SE, Roanoke, VA 24011",24 Campbell Ave SE,"Roanoke, VA 24011",NA,Type: Brewpub,NA,-79.9394674,37.2720083,premise,rooftop,"24 campbell ave se, roanoke, va 24011, usa",37.2733643802915,37.2706664197085,-79.93811611970851,-79.94081408029152
Three Notch'd RVA Collab House,"2930 W Broad St, Richmond, VA 23230-5114",2930 W Broad St,"Richmond, VA 23230-5114",Phone: (434) 293-0610,Type: Micro,www.threenotchdbrewing.com,-77.472067,37.5643754,street_address,rooftop,"2930 w broad st, richmond, va 23230, usa",37.5657243802915,37.5630264197085,-77.47071801970849,-77.4734159802915
Three Roads Brewing Company - Lynchburg,"1300 Court Street, Lynchburg, VA 24504",1300 Court Street,"Lynchburg, VA 24504",Phone: (434) 315-0471,Type: Taproom,NA,-79.14157990000001,37.4105186,premise,rooftop,"1300 court st, lynchburg, va 24504, usa",37.41188998029151,37.40919201970851,-79.1402450197085,-79.14294298029151
Tradition Brewing Company,"700 Thimble Shoals Blvd Ste 103, Newport News, VA 23606-4532",700 Thimble Shoals Blvd Ste 103,"Newport News, VA 23606-4532",Phone: (757) 592-9393,Type: Taproom,www.traditionbrewing.com,-76.4766434,37.0836086,subpremise,rooftop,"700 thimble shoals blvd #103, newport news, va 23606, usa",37.0852730802915,37.0825751197085,-76.4752174197085,-76.4779153802915
Trapezium Brewing Company,"423 3rd St, Petersburg, VA 23803",423 3rd St,"Petersburg, VA 23803",Phone: (804) 677-5728,Type: Brewpub,www.trapeziumbrewing.com,-77.40102650000001,37.2334739,premise,rooftop,"423 3rd st, petersburg, va 23803, usa",37.2347980802915,37.2321001197085,-77.39970046970849,-77.4023984302915
Triple Crossing Brewing Company,"5203 Hatcher St, Richmond, VA 23231-3199",5203 Hatcher St,"Richmond, VA 23231-3199",Phone: 804-495-1955,Type: Brewpub,www.triplecrossingbeer.com,-77.40684980000002,37.512517,premise,rooftop,"5203 hatcher st, richmond, va 23231, usa",37.51393488029149,37.51123691970849,-77.40557371970849,-77.4082716802915
Tucked Away Brewing,"8420 Kao Circle, Manassas, VA 20110",8420 Kao Circle,"Manassas, VA 20110",Phone: (937) 371-2176,Type: Taproom,NA,-77.4494729,38.7616711,street_address,rooftop,"8420 kao cir, manassas, va 20110, usa",38.7630200802915,38.7603221197085,-77.44812391970851,-77.45082188029151
Twin Creeks Brewing Company,"111 S Pollard St, Vinton, VA 24179-2414",111 S Pollard St,"Vinton, VA 24179-2414",Phone: (540) 400-0882,Type: Taproom,www.twincreeksbrewing.com,-79.89757259999999,37.2805215,street_address,rooftop,"111 s pollard st, vinton, va 24179, usa",37.2818704802915,37.2791725197085,-79.8962236197085,-79.8989215802915
Twinpanzee Brewing Co,"101 Executive Drive, Sterling, VA 20166",101 Executive Drive,"Sterling, VA 20166",Phone: (703) 791-9363,Type: Taproom,twinpanzee.com,-77.44464959999999,38.9844987,premise,rooftop,"101 executive dr, sterling, va 20166, usa",38.9858630802915,38.9831651197085,-77.4431864197085,-77.4458843802915
Twisted Knot Brewing,"11838 Canon Blvd Ste 400, Newport News, VA 23606",11838 Canon Blvd Ste 400,"Newport News, VA 23606",Phone: (757) 782-5941,Type: Taproom,www.twistedknotbrewing.com,-76.4715817,37.0907605,subpremise,rooftop,"11838 canon blvd #400, newport news, va 23606, usa",37.0921094802915,37.0894115197085,-76.4702327197085,-76.47293068029151
Twisted Track Brewpub,"523 Shenandoah Ave NW, Roanoke, VA 24016",523 Shenandoah Ave NW,"Roanoke, VA 24016",Phone: (540) 589-3755,Type: Brewpub,www.twistedtrackbrewpub.com,-79.9502662,37.2751385,premise,rooftop,"523 shenandoah ave nw, roanoke, va 24016, usa",37.27646058029149,37.27376261970849,-79.94891851970849,-79.95161648029149
Unionville Brewing Co.,"24333 Narrow Gauge Rd, Unionville, VA 22567",24333 Narrow Gauge Rd,"Unionville, VA 22567",Phone: (202) 550-7328,Type: Taproom,www.unionvillebrewingco.com,-77.9502846,38.2700567,premise,rooftop,"24333 narrow gauge rd, unionville, va 22567, usa",38.27141883029149,38.2687208697085,-77.94895891970849,-77.95165688029151
Vanish Farmwoods Brewery,"42245 Black Hops Ln, Leesburg, VA 20176-5498",42245 Black Hops Ln,"Leesburg, VA 20176-5498",Phone: (703) 779-7407,Type: Brewpub,vanishbeer.com,-77.5379825,39.2233643,premise,rooftop,"42245 black hops ln, leesburg, va 20176, usa",39.2247321802915,39.2220342197085,-77.53663301970849,-77.5393309802915
Vasen Brewing Company,"3331 W Moore St, Richmond, VA 23230-4423",3331 W Moore St,"Richmond, VA 23230-4423",Phone: (804) 588-5678,Type: Taproom,www.vasenbrewing.com,-77.4728267,37.570145,street_address,rooftop,"3331 w moore st, richmond, va 23230, usa",37.5714939802915,37.5687960197085,-77.4714777197085,-77.47417568029151
Vibrant Shore Brewing Company,"505 18th St, Virginia Beach, VA 23451",505 18th St,"Virginia Beach, VA 23451",Phone: (808) 280-5895,Type: Taproom,NA,-75.9802267,36.8456523,premise,rooftop,"505 18th st, virginia beach, va 23451, usa",36.8469856802915,36.8442877197085,-75.9788762697085,-75.9815742302915
Wasserhund Brewing Company,"1805 Laskin Rd Ste 102, Virginia Beach, VA 23454-4553",1805 Laskin Rd Ste 102,"Virginia Beach, VA 23454-4553",Phone: (757) 351-1326,Type: Brewpub,www.wasserhundbrewing.com,-76.0274309,36.8491433,subpremise,rooftop,"1805 laskin rd ste 102, virginia beach, va 23454, usa",36.8504922802915,36.8477943197085,-76.02608191970849,-76.02877988029151
Water's End Brewery,"12425 Dillingham Sq, Lake Ridge, VA 22192-5252",12425 Dillingham Sq,"Lake Ridge, VA 22192-5252",Phone: (540) 907-5689,Type: Taproom,watersendbrewery.com,-77.3168326,38.68436270000001,street_address,rooftop,"12425 dillingham square, lake ridge, va 22192, usa",38.68571168029151,38.68301371970851,-77.3154836197085,-77.31818158029151
Water's End Brewery - Woodbridge,"Woodbridge, VA 22192, Phone: (540) 907-5689","Woodbridge, VA 22192",Phone: (540) 907-5689,NA,Type: Taproom,NA,-77.2497049,38.6581722,locality,approximate,"woodbridge, va 22191, usa",38.6718591,38.6009509,-77.22404990000001,-77.29277909999999
Wheatland Spring Farm + Brewery,"38506 John Wolford Rd, Waterford, VA 20197",38506 John Wolford Rd,"Waterford, VA 20197",Phone: (540) 687-0035,Type: Taproom,NA,-77.670318,39.1998889,street_address,rooftop,"38506 john wolford rd, waterford, va 20197, usa",39.2012378802915,39.1985399197085,-77.6689690197085,-77.6716669802915
